NIVEAU	METADATA_TV_HC	METADATA_KA	INLEIDING_BRON1	TEKSTBRON_OFURL	TOELICHTING_BRON																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Op 13 april 1939 spreekt de Amerikaanse consul Raymond Geist met de Duitse
generaal Franz Halder. Geist schrijft in zijn verslag:"	"Berlijn, 13 april 1939
Ministerie van Buitenlandse Zaken, Washington, 247, 13 april, 5 p.m. Strikt geheim
Afgelopen nacht heb ik een vertrouwelijk gesprek gehad met de chef van de Duitse generale staf over de politieke situatie in Europa.
Ik heb de generaal een duidelijk en niet mis te verstane uiteenzetting gegeven van onze ideeën over de recente gebeurtenissen in Europa. Hij leek zeer
bezorgd over de mogelijkheid dat de Verenigde Staten, als de oorlog uitbreekt, hun gewicht in de strijd gooien aan de kant van de mogelijke
vijanden van Duitsland. Hij zei dat het Duitse leger onder alle omstandigheden Hitlers programma van internationale actie en onderhandelingen zou volgen.
(...)
De generaal zei dat Hitler tot doel heeft voor Duitsland voldoende
levensruimte te verkrijgen, zodat het land zelfvoorzienend is op het gebied
van grondstoffen en voedsel. Hij zei dat Hitler zijn pogingen niet zou opgeven om dit te bereiken. Hij gelooft dat Hitler en zijn nationaalsocialistische regime zouden terugtreden als dit was bereikt. Hij zei dat Hitler hoopt dat de westerse democratieën een realistische kijk ontwikkelen op de positie van Duitsland en dat zij zich niet zullen bemoeien met de Duitse plannen voor Oost-Europa.
Maar sinds Engeland en Frankrijk diplomatieke acties ondernemen om
Duitslands oostelijke expansie te verhinderen, richtte Hitler zich weer op het Westen. De generaal suggereerde dat als Duitslands expansie in het oosten wordt gedwarsboomd, Hitler zich gedwongen ziet de tegenwerking in het
Westen te beëindigen."																							
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Anton Mussert is de leider van de Nationaal Socialistische Beweging in Nederland, de NSB. Op 22 april 1933 schrijft hij in het partijblad ‘Volk en
Vaderland’ het artikel ‘Enkele woorden tot onze joodse leden’. Daarin schrijft hij"	"De Duitse nationaal-socialistische beweging is principieel antisemitisch. Dat is van de aanvang af zo geweest en daarin is zij gesterkt door de heftige
tegenstand van marxistisch Joodse zijde, welke zij in de jarenlange strijd heeft ondervonden. De gevolgen daarvan doen zich nu natuurlijk voelen.
Onze NSB is principieel niet antisemitisch. De toestand in ons land is op dit punt nu eenmaal geheel verschillend van die in Duitsland. Wat dit punt betreft sluit
onze beweging zich meer aan bij Italië, waar de leer van het fascisme het antisemitisme niet kent.
Niettemin wordt met voorbedachte rade door onze tegenstanders soms openlijk, doch meestal in het geniep verkondigd, dat ook wij NSB-ers jodenhaters zijn. Gij weet als NSB-ers, dat dit niet zo is, dat onze zin voor rechtvaardigheid – één
van de pijlers, waarop de toekomstige nationaal-socialistische staat zal moeten rusten – dit niet toelaat, omdat er een hele groep Nederlandse Joden is, die
Nederlands voelt, denkt en in wezen Nederlands is, de categorie waartoe gij behoort.
Daartegenover staat de grote, zeer grote groep van Joden, die geen nationaal- socialist zijn en dit ook nimmer zullen worden, maar vooraan staan in de bestrijding van onze beweging.
Van die zijde zult gij, Joodse NSB-ers, voor de voeten geworpen krijgen, dat gij uw ras verloochent. Op deze wijze probeert men u in uw eer aan te tasten en het is daarom, dat ik deze woorden tot u richt.
Gij pleegt dus niet alleen geen verraad aan uw ras, maar gij behoedt dit (…) tegen onverdiende hetze (ophitsing) binnen 's lands grenzen. Gij hebt uw plaats in onze gelederen uit volle overtuiging, blijft deze plaats waardig en gij zult de voldoening hebben uw plicht te hebben gedaan tegenover al onze volksgenoten ondanks
verdachtmaking en hoon."	"Toelichting
Op het affiche staat ‘Allemaal Amsterdamse Mensen’"																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	In 1938 verklaart Adolf Hitler tijdens een toespraak over de Duitse jeugd:	"Deze jongens komen op tienjarige leeftijd bij onze organisatie en krijgen dan voor het eerst frisse lucht, en dan, vier jaar later, gaan ze van het Jungvolk
naar de Hitlerjugend en daar houden we ze voor nog eens vier jaar. En dan zijn we nog minder bereid hen terug te geven aan diegenen die klassen- en
statusbarrières opwerpen en nemen hen liever op in de SA of de SS, in NSKK,1) enzovoort. En als ze daar achttien maanden of twee jaar zijn en nog altijd geen echte nationaalsocialisten zijn geworden, dan gaan ze naar de
Arbeitsdienst en worden ze daar zes of zeven maanden bijgewerkt, en dat alles onder één enkel symbool, de Duitse spade. En als er na zes of zeven maanden nog altijd restanten van klassenbewustzijn of trots op status overgebleven zijn, dan zal de Wehrmacht de verdere behandeling voor twee jaar overnemen. En
als ze dan na twee of vier jaar terugkeren, dan nemen we hen, om te
voorkomen dat ze in oude gewoonten terugvallen, onmiddellijk op in de SA, SS, enzovoort en zullen ze de rest van hun leven niet meer vrij zijn."	noot 1 De SA, de SS en de NSKK zijn paramilitaire organisaties van de NSDAP																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	In 1938 verklaart Adolf Hitler tijdens een toespraak over de Duitse jeugd:	"Deze jongens komen op tienjarige leeftijd bij onze organisatie en krijgen dan voor het eerst frisse lucht, en dan, vier jaar later, gaan ze van het Jungvolk
naar de Hitlerjugend en daar houden we ze voor nog eens vier jaar. En dan zijn we nog minder bereid hen terug te geven aan diegenen die klassen- en
statusbarrières opwerpen en nemen hen liever op in de SA of de SS, in NSKK,1) enzovoort. En als ze daar achttien maanden of twee jaar zijn en nog altijd geen echte nationaalsocialisten zijn geworden, dan gaan ze naar de
Arbeitsdienst en worden ze daar zes of zeven maanden bijgewerkt, en dat alles onder één enkel symbool, de Duitse spade. En als er na zes of zeven maanden nog altijd restanten van klassenbewustzijn of trots op status overgebleven zijn, dan zal de Wehrmacht de verdere behandeling voor twee jaar overnemen. En
als ze dan na twee of vier jaar terugkeren, dan nemen we hen, om te
voorkomen dat ze in oude gewoonten terugvallen, onmiddellijk op in de SA, SS, enzovoort en zullen ze de rest van hun leven niet meer vrij zijn."	noot 1 De SA, de SS en de NSKK zijn paramilitaire organisaties van de NSDAP																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Op 2 maart 1933 schrijft Elisabeth Gebensleben-von Alten vanuit de Duitse stad
Braunschweig aan haar dochter in Nederland over de Rijksdagbrand:"	"Het is toch afschuwelijk! Duitsland is aan een groot gevaar ontsnapt!
Godzijdank dat we zo'n energieke regering hebben. Eergisteravond hoorden we het zakelijke bericht over het communistische plan voor een burgeroorlog.
Die zakelijke mededeling had een nog groter schokeffect dan een
geëmotioneerde aanklacht gehad zou hebben. Onze haren rezen ons te
berge! Gewoon onvoorstelbaar wat er had kunnen gebeuren. Maar nu gaat het hard tegen hard. De communisten moeten weg, evenals de marxisten.
Göring zei gisteren in een toespraak: ""Als het buitenland vindt dat we te hard tegen de communisten optreden, dan mag het buitenland dat beestachtige
tuig bij zich nemen."" De redacteur van Vorwärts is gearresteerd omdat hij
tegen de buitenlandse pers heeft gezegd dat de nationaalsocialisten weleens zélf de Rijksdag konden hebben aangestoken. Daar word je gewoon
sprakeloos van. Maar nu hoef je niet meer verbaasd te zijn dat er in de buitenlandse pers altijd van die verkeerde berichten over de
nationaalsocialisten verspreid werden."	"Toelichting:
Hermann Göring is in 1933 de naziminister van Binnenlandse Zaken van Pruisen en daardoor hoofd van de politie in Berlijn.
Vorwärts is het grootste sociaaldemocratische dagblad van Duitsland."																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Op 2 maart 1933 schrijft Elisabeth Gebensleben-von Alten vanuit de Duitse stad
Braunschweig aan haar dochter in Nederland over de Rijksdagbrand:"	"Het is toch afschuwelijk! Duitsland is aan een groot gevaar ontsnapt!
Godzijdank dat we zo'n energieke regering hebben. Eergisteravond hoorden we het zakelijke bericht over het communistische plan voor een burgeroorlog.
Die zakelijke mededeling had een nog groter schokeffect dan een
geëmotioneerde aanklacht gehad zou hebben. Onze haren rezen ons te
berge! Gewoon onvoorstelbaar wat er had kunnen gebeuren. Maar nu gaat het hard tegen hard. De communisten moeten weg, evenals de marxisten.
Göring zei gisteren in een toespraak: ""Als het buitenland vindt dat we te hard tegen de communisten optreden, dan mag het buitenland dat beestachtige
tuig bij zich nemen."" De redacteur van Vorwärts is gearresteerd omdat hij
tegen de buitenlandse pers heeft gezegd dat de nationaalsocialisten weleens zélf de Rijksdag konden hebben aangestoken. Daar word je gewoon
sprakeloos van. Maar nu hoef je niet meer verbaasd te zijn dat er in de buitenlandse pers altijd van die verkeerde berichten over de
nationaalsocialisten verspreid werden."	"Toelichting:
Hermann Göring is in 1933 de naziminister van Binnenlandse Zaken van Pruisen en daardoor hoofd van de politie in Berlijn.
Vorwärts is het grootste sociaaldemocratische dagblad van Duitsland."																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"De Duitse soldaat Anton Roos neemt deel aan de aanval op de Sovjet-Unie.
Op 11 augustus 1941 schrijft Roos aan zijn vrouw:"	"Het omsingelde Uman heeft zich met 103.000 krijgsgevangenen overgegeven.
Jullie hadden het tuig moeten zien: alle types van Europa en Azië en voornamelijk kinderen van 16-18 jaar, die ze een uniform hadden
aangetrokken en op ons af hadden gestuurd. (…) Alle Joden en
commissarissen1) hebben we er inmiddels uitgesorteerd. Wat daarmee gaat
gebeuren hoef ik je niet uit te leggen. (…) Als het in dit tempo doorgaat, schrijf ik je binnenkort vanuit Vladivostok aan de Grote Oceaan."	"noot 1 Commissarissen zijn de vertegenwoordigers van de Communistische Partij van de
Sovjet-Unie."																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Op 28 oktober 1939 schrijft Heinrich Himmler, de leider van de SS, de elitetroepen
van Hitler:"	"Het oude spreekwoord dat alleen iemand die zonen en kinderen heeft in vrede kan sterven, geldt tijdens een oorlog en zeker voor de SS (...). Het grootste
geschenk voor de weduwe van een man die gestorven is op het slagveld, is een kind van haar geliefde.
Tegen de burgerlijke wetten en gewoonten in, die misschien in andere
omstandigheden waardevol zijn, is het een edele taak voor Duitse vrouwen en meisjes van de juiste bloedlijn om, zelfs buiten het huwelijk, niet lichtvaardig maar vanuit een diep moreel besef, moeder te worden van kinderen van
soldaten die ten oorlog gaan en waarvan onduidelijk is of ze zullen terugkeren of zullen sterven voor Duitsland.
In de vorige oorlog besloten veel soldaten dat ze geen kinderen wilden
verwekken gedurende de oorlog, zodat hun vrouwen niet in armoede zouden achterblijven na hun dood. SS-mannen, jullie hoeven je geen zorgen te
maken, want wij zullen voor het volgende zorgen:
1. Speciale personen die ik zelf selecteer, zullen in naam van de SS de
voogdij op zich nemen van alle wettige en onwettige kinderen van goed bloed waarvan de vaders in de oorlog omkomen. Wij zullen de moeders steunen en het onderwijs en de zorg voor deze kinderen overnemen totdat ze volwassen zijn, zodat de moeders en weduwen geen armoede of gebrek hoeven te
leiden.
2. Na de oorlog, als de vaders teruggekomen zijn, zal de SS hen ruimhartig blijven ondersteunen.
SS-mannen en de moeders van jullie kinderen waar Duitsland op heeft
gehoopt, laat zien dat jullie bereid zijn het leven van Duitsland te versterken, door jullie geloof in de Führer en voor het leven van ons bloed en volk, net zo dapper als jullie kunnen vechten en sterven voor Duitsland!"																							
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	De Duitse soldaat Johann Herbert vecht in de Eerste Wereldoorlog. Zijn zoon schrijft:	"Hij had een been verloren en hij weigerde een houten been te gebruiken. In plaats daarvan bewoog hij door het huis in een rolstoel en schold op de
'bureaucraten en bloedzuigers' die Duitsland in ongenade hadden laten vallen. Hij beschreef de leiders van de regering als verraders, die hij geen loyaliteit of trouw schuldig was. Toen ik de zwart-rood-gouden vlag van de nieuwe
republiek meebracht naar huis (de oude vlag was zwart-wit-rood), scheurde hij die in stukken, spuugde erop, sloeg me in het gezicht en verbood me dat vod ooit nog mee naar huis te brengen."																							
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"
Een foto van de Duitse Rijksdag (het parlement) uit 1938:"	https://lh3.googleusercontent.com/e8QwnO61EHuphbbWN5H3talnCj2s7nTqq3xjJn_k9F7EWohzZTlTdnxSSEM0KMDbRTredzamVQeq9EqbVfFdnPX1h0ITT6gXKb2kTijdvak4WwaLsA8WM3RSkknmT2bA88PMZK_KyDmvRZQ																							
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	Een verkiezingsposter van de NSDAP uit 1928:	https://lh3.googleusercontent.com/et_HLgQY4RWb7tsK4cjO7UKIMkAb-N82fZ4RoAm2kKGPi_y0mKU72F9S7enLgheZ_EOC7B6f9o0bQRiUD7_0Sz77B6xcpcWQ1bZ3Nm_JOty4cYkmyWQjjEuUyQP_B5vggyoTWPY	"Vertaling van de tekst:
Verbreek de Dawes-kettingen.
Nationaalsocialistische Duitse Arbeiderspartij, Hitlerbeweging, Lijst 10."																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Deze foto van rechters in toga uit de jaren 1933-1945 is gebruikt op een
tentoonstelling over de naziperiode in Duitsland"	https://lh3.googleusercontent.com/MifV062S6fud5ulHywA85q4oJPyUX5RJGNnU8fowWn9mITwkDRihR1pM_iU7QKF4q69qd8o6TOpyeLOP902GgOH4yNK4uuowmPtea8ufYGR4L229G19D75ullOf0zgZ19yRD6SE																							
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Twee mozaiëken op het Foro Italico in Rome, gemaakt na 1936, tijdens het
bewind van de fascistische dictator Mussolini:"	"https://lh4.googleusercontent.com/92K26un4Zv3lliPU87fRAKL5OGSwFoAPDXtq95HxoCtlhaEJUag9ZcAGTnV_pda3nFWR4j3C6Rp9YZzXQbsydC1oNjQhAhyQQIxSXueDX1CMlrUgvSeXhXY_w_zKcMVBXNDo_i4

https://lh4.googleusercontent.com/92K26un4Zv3lliPU87fRAKL5OGSwFoAPDXtq95HxoCtlhaEJUag9ZcAGTnV_pda3nFWR4j3C6Rp9YZzXQbsydC1oNjQhAhyQQIxSXueDX1CMlrUgvSeXhXY_w_zKcMVBXNDo_i4"	"Tekst op het eerste mozaïek
“9 mei 14 E.F., Italië heeft eindelijk haar imperium”

""Toelichting
E.F. is de afkorting van “Era Fascista”. Dit tijdperk begint met Mussolini’s
machtsovername in 1922. In 1936 verovert Italië Abessinië, het huidige Ethiopië in Afrika, om er een kolonie van te maken.
Onderaan de afbeelding staan zes fasces (= een bijl met daaromheen een roede
van berkentakken. Dit was in de Romeinse tijd een symbool van macht)."""																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"Twee mozaiëken op het Foro Italico in Rome, gemaakt na 1936, tijdens het
bewind van de fascistische dictator Mussolini:"	"https://lh4.googleusercontent.com/92K26un4Zv3lliPU87fRAKL5OGSwFoAPDXtq95HxoCtlhaEJUag9ZcAGTnV_pda3nFWR4j3C6Rp9YZzXQbsydC1oNjQhAhyQQIxSXueDX1CMlrUgvSeXhXY_w_zKcMVBXNDo_i4

https://lh4.googleusercontent.com/92K26un4Zv3lliPU87fRAKL5OGSwFoAPDXtq95HxoCtlhaEJUag9ZcAGTnV_pda3nFWR4j3C6Rp9YZzXQbsydC1oNjQhAhyQQIxSXueDX1CMlrUgvSeXhXY_w_zKcMVBXNDo_i4"	"Tekst op het eerste mozaïek
“9 mei 14 E.F., Italië heeft eindelijk haar imperium”

""Toelichting
E.F. is de afkorting van “Era Fascista”. Dit tijdperk begint met Mussolini’s
machtsovername in 1922. In 1936 verovert Italië Abessinië, het huidige Ethiopië in Afrika, om er een kolonie van te maken.
Onderaan de afbeelding staan zes fasces (= een bijl met daaromheen een roede
van berkentakken. Dit was in de Romeinse tijd een symbool van macht)."""																						
Havo	Tijdvak 9	KA 38 - Het in praktijk brengen van de totalitaire ideologieën communisme en fascisme/nationaalsocialisme	"De voorpagina van het weekblad AIZ met een fotocollage van John Heartfield uit 1934, een jaar nadat de nationaalsocialisten in Duitsland aan de macht zijn gekomen. 

De Arbeiter Illustrierte Zeitung verschijnt van 1921-1933 in Duitsland en van
1933 tot 1938 in Praag."	https://lh4.googleusercontent.com/bVNRz7_KMKucGIf1CJnWMxuhSZdnWpvIs90FLkGKWnt2x1RhzNG9lG8Do8fPv82uRreJQBQi6y8p1PFzJsydWwXOw1odpPNNjB8UYl7BmoRkc4LDdqnN5HkPJe2kwq9Ay-wXtaI	"Vertaling
24 bladzijden Speciaal nummer 1914-1934 AIZ (Arbeiter Illustrierte Zeitung) Hitler stuurt aan op oorlog! Zie binnenkant.
Fascisme zijn laatste redder;
Oorlog zijn laatste uitweg!

""Toelichting
− op de achtergrond staan brandkasten
− de man met de hoge hoed is een kapitalist
− naast het geraamte staat een machinegeweer"""																						
