type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
begrip,Armeense genocide,https://historiek.net/armeense-genocide-1915/83346/,,,0.0,
begrip,Arminianen,https://historiek.net/jacobus-arminius-ca-1560-1609/5358/,,,0.0,
begrip,Arrogantie,https://historiek.net/arrogantie-is-van-alle-tijden/70207/,,,0.0,
begrip,Artikel 31,https://historiek.net/artikel-31-kerk-betekenis-begrip/96623/,,,0.0,
begrip,Artois (brouwerij),https://historiek.net/jeanne-marie-artois-brouwer-bier/140262/,,,0.0,
begrip,Asgard,https://historiek.net/asgard-de-schepping-volgens-de-vikingen/68887/,,,0.0,
begrip,Ashanti (koninkrijk),https://historiek.net/het-koninkrijk-ashanti-gestoeld-op-goud-en-slavernij/161315/,,,0.0,
begrip,Asielrecht,https://historiek.net/asielrecht-vluchten-naar-het-kerkhof-middeleeuwen/82518/,,,0.0,
begrip,Aspirine,https://historiek.net/felix-hoffmann-uitvinding-aspirine-heroine/76469/,,,0.0,
begrip,Astrocultuur,https://historiek.net/astrocultuur-cultuurgeschiedenis-ruimtewedloop/80576/,,,0.0,
begrip,Asturië,https://historiek.net/het-koninkrijk-asturie-718-914/80904/,,,0.0,
begrip,Aswoensdag,https://historiek.net/aswoensdag-begin-veertigdagentijd/93791/,,,0.0,
begrip,Athenaeum Illustre,https://historiek.net/illustere-school-athenaeum-illustre/82329/,,,0.0,
begrip,Athos,https://historiek.net/autonome-monnikenstaat-oros-athos/164175/,,,0.0,
begrip,Atlantikwall,https://historiek.net/de-muren-die-het-duizendjarige-rijk-moesten-beschermen/42889/,,,0.0,
begrip,Atlas Maior,https://historiek.net/atlas-maior-joan-blaeu-1665/77811/,,,0.0,
begrip,Atoombom,https://historiek.net/atoombom-hiroshima-nagasaki/311/,,,0.0,
begrip,Atoomkernsplitsing,https://historiek.net/otto-hahn-atoomtijdperk-atoomkernsplitsing/145503/,,,0.0,
begrip,Attica,https://historiek.net/attica/58/,,,0.0,
begrip,Attische redenaars,https://historiek.net/attica/58/,,,0.0,
begrip,Augustus (maand),https://historiek.net/augustus-de-oogstmaand/60904/,,,0.0,
begrip,Auld Lang Syne,https://historiek.net/wij-houden-van-oranje-auld-lang-syne/142843/,,,0.0,
begrip,Auschwitz,https://historiek.net/thema/auschwitz/,,,0.0,
begrip,Ausgleich,https://historiek.net/ausgleich-van-1867/167567/,,,0.0,
begrip,"Austerlitz, Piramide",https://historiek.net/pyramide-van-austerlitz-monument/466/,,,0.0,
begrip,"Austerlitz, Slag bij",https://historiek.net/slag-bij-austerlitz-driekeizerslag/86583/,,,0.0,
begrip,Autarkie,https://historiek.net/autarkie-zelfvoorzienend-betekenis/87097/,,,0.0,
begrip,Auteurs,https://historiek.net/colofon/,,,0.0,
begrip,Auto,https://historiek.net/c/auto/,,,0.0,
begrip,Autobahn,https://historiek.net/duitse-autobahn-geschiedenis-mythes/170788/,,,0.0,
begrip,Autonomie,https://historiek.net/autonomie-autonoom-betekenis/138034/,,,0.0,
begrip,Avalon,https://historiek.net/avalon-keltische-dodenrijk/147932/,,,0.0,
begrip,Ave Maria (gebed),https://historiek.net/weesgegroet-ave-maria-katholiek-gebed/157082/,,,0.0,
begrip,AWACS,https://historiek.net/awacs-een-schildwacht-op-negen-kilometer-hoogte/155154/,,,0.0,
begrip,AWGB,https://historiek.net/algemene-wet-gelijke-behandeling-awgb-1994/82852/,,,0.0,
begrip,Ayurvastra,https://historiek.net/ayurvastra-eeuwenoude-medicinale-textiel-uit-india/162751/,,,0.0,
begrip,B-2 Spirit,https://historiek.net/b-2-spirit-stealthbommenwerper/175354/,,,0.0,
begrip,Baade 152,https://historiek.net/het-fiasco-van-ddr-turbojet-baade-152/149522/,,,0.0,
begrip,Baalbek (tempelruïnes),https://historiek.net/romeinse-tempelruines-in-baalbek/130541/,,,0.0,
begrip,Baarle-Hertog,https://historiek.net/baarle-hertog-enclave-nassau-eerste-wereldoorlog/159669/,,,0.0,
begrip,Babyboom,https://historiek.net/babyboom-generatie-betekenis-gevolgen/139973/,,,0.0,
begrip,Badense revolutie,https://historiek.net/badense-revolutie-1848/134226/,,,0.0,
begrip,Baiae (Napels),https://historiek.net/baiae-verzonken-romeinse-stad-napels/144350/,,,0.0,
begrip,Bakeliet,https://historiek.net/bakeliet-leo-baekeland-uitvinding/135247/,,,0.0,
begrip,Baljuw,https://historiek.net/schout-baljuw-amman-drost-drossaard-schout-bij-nacht/85899/,,,0.0,
begrip,Balkenende I,https://historiek.net/hoe-balkenende-i-bezweek-onder-eindeloos-geruzie-in-de-lpf/149682/,,,0.0,
begrip,Balmis-expeditie,https://historiek.net/de-balmis-expeditie-de-eerste-wereldomspannende-vaccinatiecampagne/149874/,,,0.0,
begrip,Ban,https://historiek.net/rijksban-ban-betekenis-geschiedenis/133888/,,,0.0,
begrip,Bananenrepubliek,https://historiek.net/bananenrepubliek-betekenis-herkomst-voorbeelden/139463/,,,0.0,
begrip,Banda-eilanden (bloedbad),https://historiek.net/jan-pieterszoon-coen-en-het-bloedbad-op-de-banda-eilanden/172619/,,,0.0,
begrip,Bandieten,https://historiek.net/bandiet-woord-herkomst-betekenis/69957/,,,0.0,
begrip,Bandkeramiek,https://historiek.net/bandkeramiek-bandkeramische-cultuur-samenvatting-tijdlijn/69991/,,,0.0,
begrip,Banket van de Fazant,https://historiek.net/eed-op-de-fazant-1454-banket/107929/,,,0.0,
begrip,Barbarastollen,https://historiek.net/barbarastollen-bescherming-cultureel-erfgoed-duitsland/178503/,,,0.0,
begrip,Barbarijse zeerovers,https://historiek.net/de-barbarijse-zeerovers-en-hun-christenslaven/130659/,,,0.0,
begrip,Barbican Estate,https://historiek.net/barbican-estate-de-lange-geschiedenis-van-een-londense-woonwijk/156982/,,,0.0,
begrip,Bard,https://historiek.net/bard-zanger-kelten-geschiedenis/107928/,,,0.0,
begrip,Barendrechtse brug,https://historiek.net/brug-over-de-oude-maas-barendrechtse-brug-1888-1969/124915/,,,0.0,
begrip,Baret,https://historiek.net/bearn-de-bakermat-van-de-baret/149673/,,,0.0,
begrip,Baron(ie),https://historiek.net/baronie-vrije-heerlijkheid-van-een-baron/162591/,,,0.0,
begrip,Barrièresteden,https://historiek.net/het-barrieretraktaat-en-de-barrieresteden/136361/,,,0.0,
begrip,Barrow Gang,https://historiek.net/bonnie-clyde-geschiedenis-history/153197/,,,0.0,
begrip,Bartholomeusnacht,https://historiek.net/de-franse-bartholomeuesnacht-en-de-nederlanden/15121/,,,0.0,
begrip,Bartje Bartels,https://historiek.net/bartje-bartels-drenthe-bruine-bonen/124740/,,,0.0,
begrip,Basketbal,https://historiek.net/james-naismith-bedenker-basketbal/139671/,,,0.0,
begrip,Bastei,https://historiek.net/rondeel-bastei-en-bastion-betekenis/151075/,,,0.0,
begrip,Bata (schoenenfabrikant),https://historiek.net/schoenenfabrikant-bata-geschiedenis/160307/,,,0.0,
begrip,Bataafs-Franse Tijd,https://historiek.net/bataafse-franse-tijd-1795-tijdlijn-geschiedenis/129376/,,,0.0,
begrip,Bataafse Opstand,https://historiek.net/de-bataafse-opstand-julius-civilis/58875/,,,0.0,
begrip,Bataljon 6888,https://historiek.net/the-six-triple-eight-bataljon-6888-post/170288/,,,0.0,
begrip,Batavia (schip),https://historiek.net/de-replica-van-voc-schip-de-batavia/61205/,,,0.0,
begrip,Bauhaus,https://historiek.net/bauhaus-kunst-opleiding-walter-gropius/99308/,,,0.0,
begrip,Beatles,https://historiek.net/thema/beatles/,,,0.0,
begrip,Beaufort (Schaal),https://historiek.net/francis-beaufort-man-wind/38069/,,,0.0,
begrip,Bedoeïenen,https://historiek.net/bedoeienen-betekenis-herkomst/134548/,,,0.0,
begrip,Beel I,https://historiek.net/beel-i-het-eerste-parlementaire-kabinet-na-de-oorlog/142514/,,,0.0,
begrip,Beeldreligie,https://historiek.net/beeldreligie-schandalige-godslastering-bij-de-vara-1964/82701/,,,0.0,
begrip,Beemster,https://historiek.net/beemster-poldermodel-droogmakerij/82376/,,,0.0,
begrip,Beersel (kasteel),https://historiek.net/het-kasteel-van-beersel/11769/,,,0.0,
begrip,Beest van Gévaudan,https://historiek.net/het-monster-van-de-gevaudan/153592/,,,0.0,
begrip,Begijnen,https://historiek.net/begijnen-de-dochters-van-christus/22998/,,,0.0,
begrip,Behistuninscriptie,https://historiek.net/behistuninscriptie-iran-oudheid/85411/,,,0.0,
begrip,Behouden Huis,https://historiek.net/willem-barentsz-ca-1550-1597/1239/,,,0.0,
begrip,Beleg van Bagdad,https://historiek.net/de-verovering-en-plundering-van-bagdad-1258/143527/,,,0.0,
begrip,Beleg van Neuss,https://historiek.net/beleg-van-neuss-koppige-karel-de-stoute/166055/,,,0.0,
begrip,Belgenkamp Harderwijk,https://historiek.net/belgenkamp-harderwijk-eerste-wereldoorlog/127014/,,,0.0,
begrip,Belgisch Congo,https://historiek.net/leopold-iis-koloniale-erfenis/8454/,,,0.0,
begrip,Belgisch orangisme,https://historiek.net/oranje-en-de-belgische-kwestie-1832/76018/,,,0.0,
begrip,Belgisch vrijwilligerskorps Mexico,https://historiek.net/het-belgisch-vrijwilligerskorps-in-mexico-1864-1867/90902/,,,0.0,
begrip,Belgische Opstand,https://historiek.net/belgische-opstand-1830/402/,,,0.0,
begrip,Belgische praline,https://historiek.net/jean-neuhaus-uitvinder-belgische-praline/81771/,,,0.0,
begrip,België,https://historiek.net/c/landen/belgie/,,,0.0,
begrip,België (volkslied),https://historiek.net/volkslied-van-belgie-brabanconne/83971/,,,0.0,
begrip,Belka en Strelka,https://historiek.net/belka-en-strelka-twee-hondjes-ruimte/121685/,,,0.0,
begrip,Bella ciao,https://historiek.net/bella-ciao-anti-fascistisch-strijdleidgeschiedenis/177166/,,,0.0,
begrip,Belle époque,https://historiek.net/fin-de-siecle-belle-epoque-betekenis-kenmerken/134081/,,,0.0,
begrip,Bellonahuis,https://historiek.net/het-bellonahuis-te-brussel-een-ongekende-parel/90331/,,,0.0,
begrip,Beminde leerling,https://historiek.net/wie-is-de-beminde-leerling-van-jezus/161404/,,,0.0,
begrip,Benelux,https://historiek.net/benelux-geschiedenis-ontstaan/81981/,,,0.0,
begrip,Benjamin,https://historiek.net/de-benjamin-zijn-betekenis-naam/86937/,,,0.0,
begrip,Berchtesgaden,https://historiek.net/berchtesgaden-adelaarsnest-berghof-hitler/81573/,,,0.0,
begrip,Berend Botje,https://historiek.net/lodewijk-van-heiden-zeeheld-berend-botje/71469/,,,0.0,
begrip,Bereneiland,https://historiek.net/expeditieleden-willem-barentsz-ontmoetten-monsterlijke-ijsberen/89228/,,,0.0,
begrip,Bergen-Belsen,https://historiek.net/bergen-belsen-concentratiekamp-bezoek-museum/82217/,,,0.0,
begrip,Berghof,https://historiek.net/berchtesgaden-adelaarsnest-berghof-hitler/81573/,,,0.0,
begrip,Berlijn,https://historiek.net/thema/berlijn/,,,0.0,
begrip,Berlijnse Luchtbrug,https://historiek.net/berlijnse-luchtbrug-blokkade-berlijn/79797/,,,0.0,
